,CID,LAC,NetworkGen,NetworkType,NumRaces,NumUsers,Power,laccid,quality,ratio,segment,segment_end_id,segment_start_id,weight
2479,103394546,27678,3G,HSPA,1,1,-85.0,HSPA-3G-27678-103394546,0.38,0.966591968349,050-051,051,050,uniform
2480,103394546,27678,3G,HSPA,1,1,-81.0,HSPA-3G-27678-103394546,0.38,0.976394505021,050-051,051,050,uniform
2481,103394546,27678,3G,HSPA,1,1,-81.0,HSPA-3G-27678-103394546,0.38,0.986197041694,050-051,051,050,uniform
2482,103394546,27678,3G,HSPA,1,1,-81.0,HSPA-3G-27678-103394546,0.38,0.995999578367,050-051,051,050,uniform
2483,103411807,27678,3G,HSPA,2,1,-86.0,HSPA-3G-27678-103411807,,0.722882045383,050-051,051,050,uniform
2484,103411807,27678,3G,HSPA,2,1,-86.0,HSPA-3G-27678-103411807,,0.739021016817,050-051,051,050,uniform
2485,103411807,27678,3G,HSPA,2,1,-86.0,HSPA-3G-27678-103411807,,0.75515998825,050-051,051,050,uniform
2486,103411807,27678,3G,HSPA,2,1,-86.0,HSPA-3G-27678-103411807,,0.771298959684,050-051,051,050,uniform
2487,103411807,27678,3G,HSPA,2,1,-86.0,HSPA-3G-27678-103411807,,0.787437931118,050-051,051,050,uniform
2488,103411807,27678,3G,HSPA,2,1,-86.0,HSPA-3G-27678-103411807,,0.803576902552,050-051,051,050,uniform
2489,103411807,27678,3G,HSPA,2,1,-86.0,HSPA-3G-27678-103411807,,0.819715873985,050-051,051,050,uniform
2490,103411807,27678,3G,HSPA,2,1,-86.0,HSPA-3G-27678-103411807,,0.835854845419,050-051,051,050,uniform
2491,103411807,27678,3G,HSPA,2,1,-86.0,HSPA-3G-27678-103411807,,0.851993816853,050-051,051,050,uniform
2492,103411807,27678,3G,HSPA,2,1,-86.0,HSPA-3G-27678-103411807,,0.868132788286,050-051,051,050,uniform
2493,103411807,27678,3G,HSPA,2,1,-86.0,HSPA-3G-27678-103411807,,0.88427175972,050-051,051,050,uniform
2494,103411807,27678,3G,HSPA,2,1,-86.0,HSPA-3G-27678-103411807,,0.900410731154,050-051,051,050,uniform
2495,103411807,27678,3G,HSPA,2,1,-86.0,HSPA-3G-27678-103411807,,0.916549702587,050-051,051,050,uniform
2496,103411807,27678,3G,HSPA,2,1,-86.0,HSPA-3G-27678-103411807,,0.932688674021,050-051,051,050,uniform
2497,103411807,27678,3G,HSPA,2,1,-86.0,HSPA-3G-27678-103411807,,0.948827645455,050-051,051,050,uniform
2498,103411807,27678,3G,HSPA,2,1,-86.0,HSPA-3G-27678-103411807,,0.964966616889,050-051,051,050,uniform
2499,103411807,27678,3G,HSPA,2,1,-86.0,HSPA-3G-27678-103411807,,0.981105588322,050-051,051,050,uniform
2500,103411807,27678,3G,HSPA,2,1,-86.0,HSPA-3G-27678-103411807,,0.997244559756,050-051,051,050,uniform
2501,6945124,660,3G,UMTS,1,1,-89.0,UMTS-3G-660-6945124,0.9,0.0,050-051,051,050,distance
2502,6945124,660,3G,UMTS,1,1,-75.0,UMTS-3G-660-6945124,0.9,0.0585926851939,050-051,051,050,distance
2503,6945124,660,3G,UMTS,1,1,-78.0,UMTS-3G-660-6945124,0.9,0.117185370388,050-051,051,050,distance
2504,6945124,660,3G,UMTS,1,1,-99.0,UMTS-3G-660-6945124,0.9,0.175778055582,050-051,051,050,distance
2505,6945124,660,3G,UMTS,1,1,-99.0,UMTS-3G-660-6945124,0.9,0.234370740775,050-051,051,050,distance
2506,6945124,660,3G,UMTS,1,1,-93.0,UMTS-3G-660-6945124,0.9,0.292963425969,050-051,051,050,distance
2507,6945124,660,3G,UMTS,1,1,-87.0,UMTS-3G-660-6945124,0.9,0.351556111163,050-051,051,050,distance
2508,6945124,660,3G,UMTS,1,1,-89.0,UMTS-3G-660-6945124,0.9,0.410148796357,050-051,051,050,distance
2509,6945124,660,3G,UMTS,1,1,-94.0,UMTS-3G-660-6945124,0.9,0.468741481551,050-051,051,050,distance
2510,6945124,660,3G,UMTS,1,1,-95.0,UMTS-3G-660-6945124,0.9,0.527334166745,050-051,051,050,distance
2511,6945124,660,3G,UMTS,1,1,-95.0,UMTS-3G-660-6945124,0.9,0.585926851939,050-051,051,050,distance
2512,6945124,660,3G,UMTS,1,1,-95.0,UMTS-3G-660-6945124,0.9,0.644519537133,050-051,051,050,distance
2513,6945124,660,3G,UMTS,1,1,-95.0,UMTS-3G-660-6945124,0.9,0.703112222326,050-051,051,050,distance
2514,6945124,660,3G,UMTS,1,1,-95.0,UMTS-3G-660-6945124,0.9,0.76170490752,050-051,051,050,distance
2515,6945124,660,3G,UMTS,1,1,-95.0,UMTS-3G-660-6945124,0.9,0.820297592714,050-051,051,050,distance
2516,593292,424,3G,UMTS,1,1,-65.0,UMTS-3G-424-593292,0.05,0.826276343402,050-051,051,050,uniform
2517,593292,424,3G,UMTS,1,1,-65.0,UMTS-3G-424-593292,0.05,0.832189926224,050-051,051,050,uniform
2518,593292,424,3G,UMTS,1,1,-65.0,UMTS-3G-424-593292,0.05,0.838103509045,050-051,051,050,uniform
2519,593292,424,3G,UMTS,1,1,-62.0,UMTS-3G-424-593292,0.05,0.844017091866,050-051,051,050,uniform
2520,593292,424,3G,UMTS,1,1,-62.0,UMTS-3G-424-593292,0.05,0.849930674687,050-051,051,050,uniform
2521,593292,424,3G,UMTS,1,1,-61.0,UMTS-3G-424-593292,0.05,0.855844257509,050-051,051,050,uniform
2522,593292,424,3G,UMTS,1,1,-61.0,UMTS-3G-424-593292,0.05,0.86175784033,050-051,051,050,uniform
2523,593292,424,3G,UMTS,1,1,-61.0,UMTS-3G-424-593292,0.05,0.867671423151,050-051,051,050,uniform
2524,593292,424,3G,UMTS,1,1,-63.0,UMTS-3G-424-593292,0.05,0.873585005972,050-051,051,050,uniform
2525,593292,424,3G,UMTS,1,1,-63.0,UMTS-3G-424-593292,0.05,0.879498588794,050-051,051,050,uniform
2526,593292,424,3G,UMTS,1,1,-63.0,UMTS-3G-424-593292,0.05,0.885412171615,050-051,051,050,uniform
2527,593292,424,3G,UMTS,1,1,-63.0,UMTS-3G-424-593292,0.05,0.891325754436,050-051,051,050,uniform
2528,593292,424,3G,UMTS,1,1,-63.0,UMTS-3G-424-593292,0.05,0.897239337257,050-051,051,050,uniform
2529,593292,424,3G,UMTS,1,1,-63.0,UMTS-3G-424-593292,0.05,0.903152920079,050-051,051,050,uniform
2530,593292,424,3G,UMTS,1,1,-63.0,UMTS-3G-424-593292,0.05,0.9090665029,050-051,051,050,uniform
2531,593292,424,3G,UMTS,1,1,-63.0,UMTS-3G-424-593292,0.05,0.914980085721,050-051,051,050,uniform
2532,593291,424,3G,UMTS,1,1,-67.0,UMTS-3G-424-593291,,0.920799705508,050-051,051,050,uniform
2533,593291,424,3G,UMTS,1,1,-67.0,UMTS-3G-424-593291,,0.922741877508,050-051,051,050,uniform
2534,593291,424,3G,UMTS,1,1,-67.0,UMTS-3G-424-593291,,0.924684049507,050-051,051,050,uniform
2535,593291,424,3G,UMTS,1,1,-67.0,UMTS-3G-424-593291,,0.926626221507,050-051,051,050,uniform
2536,593291,424,3G,UMTS,1,1,-67.0,UMTS-3G-424-593291,,0.928568393506,050-051,051,050,uniform
2537,593291,424,3G,UMTS,1,1,-67.0,UMTS-3G-424-593291,,0.930510565506,050-051,051,050,uniform
2538,593291,424,3G,UMTS,1,1,-67.0,UMTS-3G-424-593291,,0.932452737505,050-051,051,050,uniform
2539,593291,424,3G,UMTS,1,1,-67.0,UMTS-3G-424-593291,,0.934394909504,050-051,051,050,uniform
2540,593291,424,3G,UMTS,1,1,-67.0,UMTS-3G-424-593291,,0.936337081504,050-051,051,050,uniform
2541,593291,424,3G,UMTS,1,1,-67.0,UMTS-3G-424-593291,,0.938279253503,050-051,051,050,uniform
2542,593291,424,3G,UMTS,1,1,-67.0,UMTS-3G-424-593291,,0.940221425503,050-051,051,050,uniform
2543,593291,424,3G,UMTS,1,1,-67.0,UMTS-3G-424-593291,,0.942163597502,050-051,051,050,uniform
2544,593291,424,3G,UMTS,1,1,-67.0,UMTS-3G-424-593291,,0.944105769502,050-051,051,050,uniform
2545,593291,424,3G,UMTS,1,1,-67.0,UMTS-3G-424-593291,,0.946047941501,050-051,051,050,uniform
2546,593291,424,3G,UMTS,1,1,-67.0,UMTS-3G-424-593291,,0.9479901135,050-051,051,050,uniform
2547,593291,424,3G,UMTS,1,1,-67.0,UMTS-3G-424-593291,,0.9499322855,050-051,051,050,uniform
2548,593291,424,3G,UMTS,1,1,-67.0,UMTS-3G-424-593291,,0.951874457499,050-051,051,050,uniform
2549,3461,424,2G,EDGE,1,1,-67.0,EDGE-2G-424-3461,0.42,0.965987721555,050-051,051,050,uniform
2550,3461,424,2G,EDGE,1,1,-67.0,EDGE-2G-424-3461,0.42,0.967700456374,050-051,051,050,uniform
2551,3461,424,2G,EDGE,1,1,-67.0,EDGE-2G-424-3461,0.42,0.969413191192,050-051,051,050,uniform
2552,3461,424,2G,EDGE,1,1,-67.0,EDGE-2G-424-3461,0.42,0.971125926011,050-051,051,050,uniform
2553,3461,424,2G,EDGE,1,1,-67.0,EDGE-2G-424-3461,0.42,0.972838660829,050-051,051,050,uniform
2554,3461,424,2G,EDGE,1,1,-67.0,EDGE-2G-424-3461,0.42,0.974551395648,050-051,051,050,uniform
2555,3461,424,2G,EDGE,1,1,-67.0,EDGE-2G-424-3461,0.42,0.976264130466,050-051,051,050,uniform
2556,3461,424,2G,EDGE,1,1,-61.0,EDGE-2G-424-3461,0.42,0.977976865285,050-051,051,050,uniform
2557,3461,424,2G,EDGE,1,1,-61.0,EDGE-2G-424-3461,0.42,0.979689600103,050-051,051,050,uniform
2558,3461,424,2G,EDGE,1,1,-61.0,EDGE-2G-424-3461,0.42,0.981402334922,050-051,051,050,uniform
2559,3461,424,2G,EDGE,1,1,-61.0,EDGE-2G-424-3461,0.42,0.98311506974,050-051,051,050,uniform
2560,3461,424,2G,EDGE,1,1,-61.0,EDGE-2G-424-3461,0.42,0.984827804559,050-051,051,050,uniform
2561,3461,424,2G,EDGE,1,1,-61.0,EDGE-2G-424-3461,0.42,0.986540539377,050-051,051,050,uniform
2562,3461,424,2G,EDGE,1,1,-61.0,EDGE-2G-424-3461,0.42,0.988253274196,050-051,051,050,uniform
2563,3461,424,2G,EDGE,1,1,-61.0,EDGE-2G-424-3461,0.42,0.989966009014,050-051,051,050,uniform
2564,3461,424,2G,EDGE,1,1,-61.0,EDGE-2G-424-3461,0.42,0.991678743833,050-051,051,050,uniform
2565,3461,424,2G,EDGE,1,1,-61.0,EDGE-2G-424-3461,0.42,0.993391478651,050-051,051,050,uniform
2566,3461,424,2G,EDGE,1,1,-65.0,EDGE-2G-424-3461,0.42,0.99510421347,050-051,051,050,uniform
2567,3464,424,2G,EDGE,1,1,-64.0,EDGE-2G-424-3464,,0.980363219467,050-051,051,050,uniform
2568,3464,424,2G,EDGE,1,1,-64.0,EDGE-2G-424-3464,,0.981230336761,050-051,051,050,uniform
2569,3464,424,2G,EDGE,1,1,-64.0,EDGE-2G-424-3464,,0.982097454056,050-051,051,050,uniform
2570,3464,424,2G,EDGE,1,1,-64.0,EDGE-2G-424-3464,,0.98296457135,050-051,051,050,uniform
2571,3464,424,2G,EDGE,1,1,-64.0,EDGE-2G-424-3464,,0.983831688644,050-051,051,050,uniform
2572,3464,424,2G,EDGE,1,1,-64.0,EDGE-2G-424-3464,,0.984698805938,050-051,051,050,uniform
2573,3464,424,2G,EDGE,1,1,-64.0,EDGE-2G-424-3464,,0.985565923233,050-051,051,050,uniform
2574,3464,424,2G,EDGE,1,1,-64.0,EDGE-2G-424-3464,,0.986433040527,050-051,051,050,uniform
2575,3464,424,2G,EDGE,1,1,-64.0,EDGE-2G-424-3464,,0.987300157821,050-051,051,050,uniform
2576,3464,424,2G,EDGE,1,1,-64.0,EDGE-2G-424-3464,,0.988167275115,050-051,051,050,uniform
2577,3464,424,2G,EDGE,1,1,-64.0,EDGE-2G-424-3464,,0.98903439241,050-051,051,050,uniform
2578,3464,424,2G,EDGE,1,1,-64.0,EDGE-2G-424-3464,,0.989901509704,050-051,051,050,uniform
2579,3464,424,2G,EDGE,1,1,-64.0,EDGE-2G-424-3464,,0.990768626998,050-051,051,050,uniform
2580,3464,424,2G,EDGE,1,1,-64.0,EDGE-2G-424-3464,,0.991635744293,050-051,051,050,uniform
2581,3464,424,2G,EDGE,1,1,-64.0,EDGE-2G-424-3464,,0.992502861587,050-051,051,050,uniform
2582,3464,424,2G,EDGE,1,1,-64.0,EDGE-2G-424-3464,,0.993369978881,050-051,051,050,uniform
2583,3464,424,2G,EDGE,1,1,-64.0,EDGE-2G-424-3464,,0.994237096175,050-051,051,050,uniform
2584,3464,424,2G,EDGE,1,1,-64.0,EDGE-2G-424-3464,,0.99510421347,050-051,051,050,uniform
2585,22622,424,2G,EDGE,1,1,-65.0,EDGE-2G-424-22622,,0.987933988237,050-051,051,050,uniform
2586,22622,424,2G,EDGE,1,1,-65.0,EDGE-2G-424-22622,,0.988355766192,050-051,051,050,uniform
2587,22622,424,2G,EDGE,1,1,-65.0,EDGE-2G-424-22622,,0.988777544147,050-051,051,050,uniform
2588,22622,424,2G,EDGE,1,1,-65.0,EDGE-2G-424-22622,,0.989199322102,050-051,051,050,uniform
2589,22622,424,2G,EDGE,1,1,-65.0,EDGE-2G-424-22622,,0.989621100057,050-051,051,050,uniform
2590,22622,424,2G,EDGE,1,1,-65.0,EDGE-2G-424-22622,,0.990042878012,050-051,051,050,uniform
2591,22622,424,2G,EDGE,1,1,-65.0,EDGE-2G-424-22622,,0.990464655966,050-051,051,050,uniform
2592,22622,424,2G,EDGE,1,1,-65.0,EDGE-2G-424-22622,,0.990886433921,050-051,051,050,uniform
2593,22622,424,2G,EDGE,1,1,-65.0,EDGE-2G-424-22622,,0.991308211876,050-051,051,050,uniform
2594,22622,424,2G,EDGE,1,1,-65.0,EDGE-2G-424-22622,,0.991729989831,050-051,051,050,uniform
2595,22622,424,2G,EDGE,1,1,-65.0,EDGE-2G-424-22622,,0.992151767786,050-051,051,050,uniform
2596,22622,424,2G,EDGE,1,1,-65.0,EDGE-2G-424-22622,,0.992573545741,050-051,051,050,uniform
2597,22622,424,2G,EDGE,1,1,-65.0,EDGE-2G-424-22622,,0.992995323695,050-051,051,050,uniform
2598,22622,424,2G,EDGE,1,1,-65.0,EDGE-2G-424-22622,,0.99341710165,050-051,051,050,uniform
2599,22622,424,2G,EDGE,1,1,-65.0,EDGE-2G-424-22622,,0.993838879605,050-051,051,050,uniform
2600,22622,424,2G,EDGE,1,1,-65.0,EDGE-2G-424-22622,,0.99426065756,050-051,051,050,uniform
2601,22622,424,2G,EDGE,1,1,-65.0,EDGE-2G-424-22622,,0.994682435515,050-051,051,050,uniform
2602,22622,424,2G,EDGE,1,1,-65.0,EDGE-2G-424-22622,,0.99510421347,050-051,051,050,uniform
2603,0,0,2G,EDGE,1,1,-96.0,EDGE-2G-0-0,0.78,0.580383949588,050-051,051,050,uniform
2604,0,0,2G,EDGE,1,1,-96.0,EDGE-2G-0-0,0.78,0.588262975295,050-051,051,050,uniform
2605,0,0,2G,EDGE,1,1,-96.0,EDGE-2G-0-0,0.78,0.596142001001,050-051,051,050,uniform
2606,0,0,2G,EDGE,1,1,-92.0,EDGE-2G-0-0,0.78,0.604021026708,050-051,051,050,uniform
2607,0,0,2G,EDGE,1,1,-90.0,EDGE-2G-0-0,0.78,0.611900052415,050-051,051,050,uniform
2608,0,0,2G,EDGE,1,1,-90.0,EDGE-2G-0-0,0.78,0.619779078122,050-051,051,050,uniform
2609,0,0,2G,EDGE,1,1,-89.0,EDGE-2G-0-0,0.78,0.627658103828,050-051,051,050,uniform
2610,0,0,2G,EDGE,1,1,-89.0,EDGE-2G-0-0,0.78,0.635537129535,050-051,051,050,uniform
2611,0,0,2G,EDGE,1,1,-89.0,EDGE-2G-0-0,0.78,0.643416155242,050-051,051,050,uniform
2612,0,0,2G,EDGE,1,1,-89.0,EDGE-2G-0-0,0.78,0.651295180948,050-051,051,050,uniform
2613,0,0,2G,EDGE,1,1,-89.0,EDGE-2G-0-0,0.78,0.659174206655,050-051,051,050,uniform
2614,0,0,2G,EDGE,1,1,-89.0,EDGE-2G-0-0,0.78,0.667053232362,050-051,051,050,uniform
2615,103374951,27678,3G,HSPA,2,1,-95.0,HSPA-3G-27678-103374951,-0.08,0.846594778495,050-051,051,050,uniform
2616,103374951,27678,3G,HSPA,2,1,-95.0,HSPA-3G-27678-103374951,-0.08,0.85516344859,050-051,051,050,uniform
2617,103374951,27678,3G,HSPA,2,1,-95.0,HSPA-3G-27678-103374951,-0.08,0.863732118686,050-051,051,050,uniform
2618,103374951,27678,3G,HSPA,2,1,-95.0,HSPA-3G-27678-103374951,-0.08,0.872300788781,050-051,051,050,uniform
2619,103374951,27678,3G,HSPA,2,1,-95.0,HSPA-3G-27678-103374951,-0.08,0.880869458877,050-051,051,050,uniform
2620,103374951,27678,3G,HSPA,2,1,-95.0,HSPA-3G-27678-103374951,-0.08,0.889438128973,050-051,051,050,uniform
2621,103374951,27678,3G,HSPA,2,1,-95.0,HSPA-3G-27678-103374951,-0.08,0.898006799068,050-051,051,050,uniform
2622,103374951,27678,3G,HSPA,2,1,-95.0,HSPA-3G-27678-103374951,-0.08,0.906575469164,050-051,051,050,uniform
2623,103374951,27678,3G,HSPA,2,1,-95.0,HSPA-3G-27678-103374951,-0.08,0.91514413926,050-051,051,050,uniform
2624,103374951,27678,3G,HSPA,2,1,-95.0,HSPA-3G-27678-103374951,-0.08,0.923712809355,050-051,051,050,uniform
2625,103374951,27678,3G,HSPA,2,1,-95.0,HSPA-3G-27678-103374951,-0.08,0.932281479451,050-051,051,050,uniform
2626,103374951,27678,3G,HSPA,2,1,-95.0,HSPA-3G-27678-103374951,-0.08,0.940850149547,050-051,051,050,uniform
2627,103374951,27678,3G,HSPA,2,1,-93.0,HSPA-3G-27678-103374951,-0.08,0.949418819642,050-051,051,050,uniform
2628,103374951,27678,3G,HSPA,2,1,-95.0,HSPA-3G-27678-103374951,-0.08,0.957987489738,050-051,051,050,uniform
2629,103374951,27678,3G,HSPA,2,1,-88.0,HSPA-3G-27678-103374951,-0.08,0.966556159834,050-051,051,050,uniform
2630,103374951,27678,3G,HSPA,2,1,-88.0,HSPA-3G-27678-103374951,-0.08,0.975124829929,050-051,051,050,uniform
2631,103374951,27678,3G,HSPA,2,1,-88.0,HSPA-3G-27678-103374951,-0.08,0.983693500025,050-051,051,050,uniform
2632,103374951,27678,3G,HSPA,2,1,-88.0,HSPA-3G-27678-103374951,-0.08,0.99226217012,050-051,051,050,uniform
2633,103374951,27678,3G,HSPAP,2,1,-95.0,HSPAP-3G-27678-103374951,0.82,0.852720217762,050-051,051,050,uniform
2634,103374951,27678,3G,HSPAP,2,1,-95.0,HSPAP-3G-27678-103374951,0.82,0.860969801219,050-051,051,050,uniform
2635,103374951,27678,3G,HSPAP,2,1,-95.0,HSPAP-3G-27678-103374951,0.82,0.869219384677,050-051,051,050,uniform
2636,103374951,27678,3G,HSPAP,2,1,-95.0,HSPAP-3G-27678-103374951,0.82,0.877468968135,050-051,051,050,uniform
2637,103374951,27678,3G,HSPAP,2,1,-92.0,HSPAP-3G-27678-103374951,0.82,0.885718551593,050-051,051,050,uniform
2638,103374951,27678,3G,HSPAP,2,1,-89.0,HSPAP-3G-27678-103374951,0.82,0.893968135051,050-051,051,050,uniform
2639,103374951,27678,3G,HSPAP,2,1,-89.0,HSPAP-3G-27678-103374951,0.82,0.902217718508,050-051,051,050,uniform
2640,103374951,27678,3G,HSPAP,2,1,-89.0,HSPAP-3G-27678-103374951,0.82,0.910467301966,050-051,051,050,uniform
2641,103374951,27678,3G,HSPAP,2,1,-89.0,HSPAP-3G-27678-103374951,0.82,0.918716885424,050-051,051,050,uniform
2642,103374951,27678,3G,HSPAP,2,1,-89.0,HSPAP-3G-27678-103374951,0.82,0.926966468882,050-051,051,050,uniform
2643,103374951,27678,3G,HSPAP,2,1,-89.0,HSPAP-3G-27678-103374951,0.82,0.93521605234,050-051,051,050,uniform
2644,103374951,27678,3G,HSPAP,2,1,-89.0,HSPAP-3G-27678-103374951,0.82,0.943465635797,050-051,051,050,uniform
2645,103374951,27678,3G,HSPAP,2,1,-87.0,HSPAP-3G-27678-103374951,0.82,0.951715219255,050-051,051,050,uniform
2646,103374951,27678,3G,HSPAP,2,1,-87.0,HSPAP-3G-27678-103374951,0.82,0.959964802713,050-051,051,050,uniform
2647,103374951,27678,3G,HSPAP,2,1,-85.0,HSPAP-3G-27678-103374951,0.82,0.968214386171,050-051,051,050,uniform
2648,103374951,27678,3G,HSPAP,2,1,-85.0,HSPAP-3G-27678-103374951,0.82,0.976463969629,050-051,051,050,uniform
2649,103374951,27678,3G,HSPAP,2,1,-85.0,HSPAP-3G-27678-103374951,0.82,0.984713553086,050-051,051,050,uniform
2650,103374951,27678,3G,HSPAP,2,1,-85.0,HSPAP-3G-27678-103374951,0.82,0.992963136544,050-051,051,050,uniform
2651,103374952,27678,3G,HSPAP,1,1,-99.0,HSPAP-3G-27678-103374952,0.88,0.581767897364,050-051,051,050,uniform
2652,103374952,27678,3G,HSPAP,1,1,-99.0,HSPAP-3G-27678-103374952,0.88,0.598498124229,050-051,051,050,uniform
2653,103374952,27678,3G,HSPAP,1,1,-99.0,HSPAP-3G-27678-103374952,0.88,0.615228351094,050-051,051,050,uniform
2654,103374952,27678,3G,HSPAP,1,1,-98.0,HSPAP-3G-27678-103374952,0.88,0.631958577959,050-051,051,050,uniform
2655,103374952,27678,3G,HSPAP,1,1,-97.0,HSPAP-3G-27678-103374952,0.88,0.648688804824,050-051,051,050,uniform
2656,103374952,27678,3G,HSPAP,1,1,-97.0,HSPAP-3G-27678-103374952,0.88,0.665419031689,050-051,051,050,uniform
2657,103374952,27678,3G,HSPAP,1,1,-96.0,HSPAP-3G-27678-103374952,0.88,0.682149258554,050-051,051,050,uniform
2658,103374952,27678,3G,HSPAP,1,1,-96.0,HSPAP-3G-27678-103374952,0.88,0.698879485419,050-051,051,050,uniform
2659,103374952,27678,3G,HSPAP,1,1,-96.0,HSPAP-3G-27678-103374952,0.88,0.715609712284,050-051,051,050,uniform
2660,103374952,27678,3G,HSPAP,1,1,-96.0,HSPAP-3G-27678-103374952,0.88,0.732339939149,050-051,051,050,uniform
2661,103374952,27678,3G,HSPAP,1,1,-95.0,HSPAP-3G-27678-103374952,0.88,0.749070166014,050-051,051,050,uniform
2662,103374952,27678,3G,HSPAP,1,1,-95.0,HSPAP-3G-27678-103374952,0.88,0.765800392879,050-051,051,050,uniform
2663,103374952,27678,3G,HSPAP,1,1,-95.0,HSPAP-3G-27678-103374952,0.88,0.782530619744,050-051,051,050,uniform
2664,103374952,27678,3G,HSPAP,1,1,-95.0,HSPAP-3G-27678-103374952,0.88,0.799260846609,050-051,051,050,uniform
2665,103374952,27678,3G,HSPAP,1,1,-95.0,HSPAP-3G-27678-103374952,0.88,0.815991073475,050-051,051,050,uniform
2666,103411807,27678,3G,HSPAP,1,1,-91.0,HSPAP-3G-27678-103411807,,0.822186986688,050-051,051,050,uniform
2667,103411807,27678,3G,HSPAP,1,1,-91.0,HSPAP-3G-27678-103411807,,0.832374113103,050-051,051,050,uniform
2668,103411807,27678,3G,HSPAP,1,1,-91.0,HSPAP-3G-27678-103411807,,0.842561239518,050-051,051,050,uniform
2669,103411807,27678,3G,HSPAP,1,1,-91.0,HSPAP-3G-27678-103411807,,0.852748365934,050-051,051,050,uniform
2670,103411807,27678,3G,HSPAP,1,1,-91.0,HSPAP-3G-27678-103411807,,0.862935492349,050-051,051,050,uniform
2671,103411807,27678,3G,HSPAP,1,1,-91.0,HSPAP-3G-27678-103411807,,0.873122618764,050-051,051,050,uniform
2672,103411807,27678,3G,HSPAP,1,1,-91.0,HSPAP-3G-27678-103411807,,0.883309745179,050-051,051,050,uniform
2673,103411807,27678,3G,HSPAP,1,1,-91.0,HSPAP-3G-27678-103411807,,0.893496871594,050-051,051,050,uniform
2674,103411807,27678,3G,HSPAP,1,1,-91.0,HSPAP-3G-27678-103411807,,0.903683998009,050-051,051,050,uniform
2675,103411807,27678,3G,HSPAP,1,1,-91.0,HSPAP-3G-27678-103411807,,0.913871124425,050-051,051,050,uniform
2676,103411807,27678,3G,HSPAP,1,1,-91.0,HSPAP-3G-27678-103411807,,0.92405825084,050-051,051,050,uniform
2677,103411807,27678,3G,HSPAP,1,1,-91.0,HSPAP-3G-27678-103411807,,0.934245377255,050-051,051,050,uniform
2678,103411807,27678,3G,HSPAP,1,1,-91.0,HSPAP-3G-27678-103411807,,0.94443250367,050-051,051,050,uniform
2679,103411807,27678,3G,HSPAP,1,1,-91.0,HSPAP-3G-27678-103411807,,0.954619630085,050-051,051,050,uniform
2680,103411807,27678,3G,HSPAP,1,1,-91.0,HSPAP-3G-27678-103411807,,0.9648067565,050-051,051,050,uniform
2681,103411807,27678,3G,HSPAP,1,1,-91.0,HSPAP-3G-27678-103411807,,0.974993882916,050-051,051,050,uniform
2682,103411807,27678,3G,HSPAP,1,1,-91.0,HSPAP-3G-27678-103411807,,0.985181009331,050-051,051,050,uniform
2683,103411807,27678,3G,HSPAP,1,1,-91.0,HSPAP-3G-27678-103411807,,0.995368135746,050-051,051,050,uniform
2684,621356,424,3G,UMTS,1,1,-77.0,UMTS-3G-424-621356,,0.293662147736,051-050,050,051,uniform
2685,621356,424,3G,UMTS,1,1,-77.0,UMTS-3G-424-621356,,0.30340941115,051-050,050,051,uniform
2686,621356,424,3G,UMTS,1,1,-77.0,UMTS-3G-424-621356,,0.313156674565,051-050,050,051,uniform
2687,621356,424,3G,UMTS,1,1,-77.0,UMTS-3G-424-621356,,0.322903937979,051-050,050,051,uniform
2688,621356,424,3G,UMTS,1,1,-77.0,UMTS-3G-424-621356,,0.332651201393,051-050,050,051,uniform
2689,621356,424,3G,UMTS,1,1,-77.0,UMTS-3G-424-621356,,0.342398464808,051-050,050,051,uniform
2690,621356,424,3G,HSDPA,1,1,-77.0,HSDPA-3G-424-621356,,0.309036340104,051-050,050,051,uniform
2691,621356,424,3G,HSDPA,1,1,-77.0,HSDPA-3G-424-621356,,0.31440125245,051-050,050,051,uniform
2692,621356,424,3G,HSDPA,1,1,-77.0,HSDPA-3G-424-621356,,0.319766164797,051-050,050,051,uniform
2693,621356,424,3G,HSDPA,1,1,-77.0,HSDPA-3G-424-621356,,0.325131077144,051-050,050,051,uniform
2694,621356,424,3G,HSDPA,1,1,-77.0,HSDPA-3G-424-621356,,0.330495989491,051-050,050,051,uniform
2695,621356,424,3G,HSDPA,1,1,-77.0,HSDPA-3G-424-621356,,0.335860901837,051-050,050,051,uniform
2696,639831,424,3G,UMTS,1,1,-77.0,UMTS-3G-424-639831,,0.348936027778,051-050,050,051,uniform
2697,639831,424,3G,UMTS,1,1,-77.0,UMTS-3G-424-639831,,0.350251247094,051-050,050,051,uniform
2698,639831,424,3G,UMTS,1,1,-77.0,UMTS-3G-424-639831,,0.35156646641,051-050,050,051,uniform
2699,639831,424,3G,UMTS,1,1,-77.0,UMTS-3G-424-639831,,0.352881685726,051-050,050,051,uniform
2700,639831,424,3G,UMTS,1,1,-77.0,UMTS-3G-424-639831,,0.354196905042,051-050,050,051,uniform
2701,639831,424,3G,UMTS,1,1,-77.0,UMTS-3G-424-639831,,0.355512124359,051-050,050,051,uniform
2702,639831,424,3G,HSDPA,1,1,-79.0,HSDPA-3G-424-639831,0.0,0.362165283566,051-050,050,051,uniform
2703,639831,424,3G,HSDPA,1,1,-79.0,HSDPA-3G-424-639831,0.0,0.385852713503,051-050,050,051,uniform
